date,equity,capital,open_positions,candidates,promoted,best_test_sharpe,macro_bias,fear_greed,news_hits
2026-06-30 17:00,9806.84,9163.9,2,8,91,4.773,neutral,15,0
2026-06-30 17:00,9806.69,9163.9,2,7,91,4.773,neutral,15,0
2026-06-30 17:00,9806.75,9163.9,2,6,91,4.773,neutral,15,0
2026-06-30 17:01,9806.51,9163.9,2,6,91,4.773,neutral,15,0
2026-06-30 17:01,9806.35,9163.9,2,5,91,4.773,neutral,15,0
2026-06-30 17:01,9806.34,9163.9,2,7,91,4.773,neutral,15,0
2026-06-30 17:02,9806.88,9163.9,2,5,91,4.773,neutral,15,0
2026-06-30 17:02,9806.68,9163.9,2,6,91,4.773,neutral,15,0
2026-06-30 17:02,9806.87,9163.9,2,6,91,4.773,neutral,15,0
2026-06-30 17:03,9807.41,9163.9,2,5,91,4.773,neutral,15,0
2026-06-30 17:03,9807.7,9163.9,2,3,93,4.773,neutral,15,0
2026-06-30 18:58,9808.3,9163.9,2,6,93,4.773,neutral,15,0
2026-06-30 18:58,9808.59,9163.9,2,6,93,4.773,neutral,15,0
2026-06-30 18:58,9808.62,9163.9,2,6,93,4.773,neutral,15,0
2026-06-30 18:58,9808.66,9163.9,2,5,93,4.773,neutral,15,0
2026-06-30 18:59,9808.86,9163.9,2,5,93,4.773,neutral,15,0
2026-06-30 18:59,9808.87,9163.9,2,7,93,4.773,neutral,15,0
2026-06-30 18:59,9808.76,9163.9,2,5,93,4.773,neutral,15,0
2026-06-30 19:00,9808.4,9163.9,2,7,93,4.773,neutral,15,0
2026-06-30 19:00,9808.31,9163.9,2,5,93,4.773,neutral,15,0
2026-06-30 19:00,9808.4,9163.9,2,7,93,4.773,neutral,15,0
2026-06-30 19:01,9808.34,9163.9,2,5,93,4.773,neutral,15,0
2026-06-30 19:01,9808.3,9163.9,2,8,93,4.773,neutral,15,0
2026-06-30 19:01,9808.79,9163.9,2,8,93,4.773,neutral,15,0
2026-06-30 19:02,9808.66,9163.9,2,6,93,4.773,neutral,15,0
2026-06-30 19:02,9809.26,9163.9,2,8,93,4.773,neutral,15,0
2026-06-30 19:02,9809.07,9163.9,2,6,93,4.773,neutral,15,0
2026-06-30 19:02,9808.91,9163.9,2,9,93,4.773,neutral,15,0
2026-06-30 19:03,9808.66,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 20:59,9808.34,9163.9,2,5,95,4.773,neutral,15,0
2026-06-30 20:59,9808.4,9163.9,2,8,95,4.773,neutral,15,0
2026-06-30 20:59,9808.36,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 20:59,9808.2,9163.9,2,6,95,4.773,neutral,15,0
2026-06-30 21:00,9808.21,9163.9,2,6,95,4.773,neutral,15,0
2026-06-30 21:00,9808.39,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 21:00,9808.42,9163.9,2,6,95,4.773,neutral,15,0
2026-06-30 21:01,9808.37,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 21:01,9808.39,9163.9,2,6,95,4.773,neutral,15,0
2026-06-30 21:01,9808.32,9163.9,2,9,95,4.773,neutral,15,0
2026-06-30 21:02,9808.35,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 21:02,9808.39,9163.9,2,10,95,4.773,neutral,15,0
2026-06-30 21:02,9808.73,9163.9,2,8,95,4.773,neutral,15,0
2026-06-30 21:02,9808.71,9163.9,2,6,95,4.773,neutral,15,0
2026-06-30 21:03,9808.59,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 21:03,9808.34,9163.9,2,6,95,4.773,neutral,15,0
2026-06-30 21:03,9808.16,9163.9,2,8,95,4.773,neutral,15,0
2026-06-30 21:04,9808.06,9163.9,2,7,95,4.773,neutral,15,0
2026-06-30 21:04,9808.06,9163.9,2,5,97,4.773,neutral,15,0
2026-06-30 22:18,9807.54,9163.9,2,8,97,4.773,neutral,15,0
2026-06-30 22:18,9806.89,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:18,9807.06,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:19,9807.36,9163.9,2,4,97,4.773,neutral,15,0
2026-06-30 22:19,9807.35,9163.9,2,7,97,4.773,neutral,15,0
2026-06-30 22:19,9807.56,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:20,9807.68,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:20,9807.64,9163.9,2,5,97,4.773,neutral,15,0
2026-06-30 22:20,9807.64,9163.9,2,7,97,4.773,neutral,15,0
2026-06-30 22:21,9807.51,9163.9,2,5,97,4.773,neutral,15,0
2026-06-30 22:21,9807.19,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:21,9806.87,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:21,9806.91,9163.9,2,6,97,4.773,neutral,15,0
2026-06-30 22:22,9806.86,9163.9,2,8,97,4.773,neutral,15,0
2026-06-30 22:22,9807.1,9163.9,2,9,97,4.773,neutral,15,0
2026-06-30 22:22,9807.08,9163.9,2,8,97,4.773,neutral,15,0
2026-06-30 22:23,9807.12,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:42,9806.26,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:43,9806.21,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:43,9806.26,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:43,9806.26,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:43,9806.14,9163.9,2,5,99,4.773,neutral,15,0
2026-06-30 23:44,9806.26,9163.9,2,7,99,4.773,neutral,15,0
2026-06-30 23:44,9806.26,9163.9,2,8,99,4.773,neutral,15,0
2026-06-30 23:44,9806.37,9163.9,2,7,99,4.773,neutral,15,0
2026-06-30 23:45,9806.46,9163.9,2,9,99,4.773,neutral,15,0
2026-06-30 23:45,9806.59,9163.9,2,7,99,4.773,neutral,15,0
2026-06-30 23:45,9806.71,9163.9,2,8,99,4.773,neutral,15,0
2026-06-30 23:46,9806.45,9163.9,2,7,99,4.773,neutral,15,0
2026-06-30 23:46,9806.69,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:46,9806.61,9163.9,2,6,99,4.773,neutral,15,0
2026-06-30 23:46,9806.81,9163.9,2,8,99,4.773,neutral,15,0
2026-06-30 23:47,9806.94,9163.9,2,6,101,4.773,neutral,15,0
2026-07-01 01:59,9809.68,9163.9,2,7,101,4.773,neutral,11,0
2026-07-01 02:00,9809.62,9163.9,2,7,101,4.773,neutral,11,0
2026-07-01 02:00,9809.82,9163.9,2,7,101,4.773,neutral,11,0
2026-07-01 02:00,9809.75,9163.9,2,7,101,4.975,neutral,11,0
2026-07-01 02:01,9809.74,9163.9,2,6,101,4.975,neutral,11,0
2026-07-01 02:01,9810.04,9163.9,2,6,101,4.975,neutral,11,0
2026-07-01 02:01,9809.73,9163.9,2,7,101,4.975,neutral,11,0
2026-07-01 02:02,9809.51,9163.9,2,5,101,4.975,neutral,11,0
2026-07-01 02:02,9809.45,9163.9,2,8,101,4.975,neutral,11,0
2026-07-01 02:02,9809.88,9163.9,2,5,101,4.975,neutral,11,0
2026-07-01 02:03,9810.36,9163.9,2,6,101,4.975,neutral,11,0
2026-07-01 02:03,9810.0,9163.9,2,5,101,4.975,neutral,11,0
2026-07-01 02:03,9810.2,9163.9,2,7,101,4.975,neutral,11,0
2026-07-01 02:04,9810.39,9163.9,2,6,101,4.975,neutral,11,0
2026-07-01 02:04,9810.12,9163.9,2,6,101,4.975,neutral,11,0
2026-07-01 02:04,9809.84,9163.9,2,5,101,4.975,neutral,11,0
2026-07-01 02:04,9809.69,9163.9,2,3,103,4.975,neutral,11,0
2026-07-01 06:30,9812.69,9163.9,2,5,103,4.975,neutral,11,0
2026-07-01 06:30,9812.69,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:31,9812.97,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:31,9813.18,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:31,9812.78,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:32,9813.02,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:32,9813.19,9163.9,2,6,103,4.975,neutral,11,0
2026-07-01 06:32,9813.03,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:33,9813.05,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:33,9812.94,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:33,9812.73,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:33,9811.79,9163.9,2,6,103,4.975,neutral,11,0
2026-07-01 06:34,9812.24,9163.9,2,7,103,4.975,neutral,11,0
2026-07-01 06:34,9812.06,9163.9,2,6,103,4.975,neutral,11,0
2026-07-01 06:34,9811.13,9163.9,2,6,103,4.975,neutral,11,0
2026-07-01 06:35,9810.6,9163.9,2,5,103,4.975,neutral,11,0
2026-07-01 06:35,9810.65,9163.9,2,5,103,4.975,neutral,11,0
2026-07-01 06:35,9810.32,9163.9,2,3,105,4.975,neutral,11,0
2026-07-01 10:33,9813.32,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:33,9813.5,9163.9,2,7,105,4.975,neutral,11,1
2026-07-01 10:34,9813.76,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:34,9813.48,9163.9,2,5,105,4.975,neutral,11,1
2026-07-01 10:34,9813.02,9163.9,2,7,105,4.975,neutral,11,1
2026-07-01 10:35,9812.95,9163.9,2,5,105,4.975,neutral,11,1
2026-07-01 10:35,9812.89,9163.9,2,7,105,4.975,neutral,11,1
2026-07-01 10:35,9812.74,9163.9,2,5,105,4.975,neutral,11,1
2026-07-01 10:36,9812.56,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:36,9812.53,9163.9,2,5,105,4.975,neutral,11,1
2026-07-01 10:36,9812.47,9163.9,2,7,105,4.975,neutral,11,1
2026-07-01 10:37,9812.6,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:37,9812.71,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:37,9813.0,9163.9,2,7,105,4.975,neutral,11,1
2026-07-01 10:37,9813.18,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:38,9813.09,9163.9,2,6,105,4.975,neutral,11,1
2026-07-01 10:38,9812.86,9163.9,2,5,105,4.975,neutral,11,1
2026-07-01 10:38,9812.86,9163.9,2,3,107,4.975,neutral,11,1
2026-07-01 13:27,9813.36,9163.9,2,7,107,4.975,neutral,11,1
2026-07-01 13:27,9813.76,9163.9,2,6,107,4.975,neutral,11,1
2026-07-01 13:28,9813.78,9163.9,2,6,107,4.975,neutral,11,1
2026-07-01 13:28,9813.65,9163.9,2,5,107,4.975,neutral,11,1
2026-07-01 13:28,9813.7,9163.9,2,8,107,4.975,neutral,11,1
2026-07-01 13:29,9813.64,9163.9,2,6,107,4.975,neutral,11,1
2026-07-01 13:29,9813.53,9163.9,2,6,107,4.975,neutral,11,1
2026-07-01 13:29,9814.66,9163.9,2,8,107,4.975,neutral,11,1
2026-07-01 13:30,9811.0,9163.9,2,7,107,4.975,neutral,11,1
2026-07-01 13:30,9810.0,9163.9,2,5,107,4.975,neutral,11,1
2026-07-01 13:30,9812.37,9163.9,2,6,107,4.975,neutral,11,1
2026-07-01 13:31,9812.6,9163.9,2,5,107,4.975,neutral,11,1
2026-07-01 13:31,9812.03,9163.9,2,6,107,4.975,neutral,11,1
2026-07-01 13:31,9812.54,9163.9,2,8,107,4.975,neutral,11,1
2026-07-01 13:32,9813.63,9163.9,2,5,107,4.975,neutral,11,1
2026-07-01 13:32,9813.86,9163.9,2,7,107,4.975,neutral,11,1
2026-07-01 13:32,9813.85,9163.9,2,5,107,4.975,neutral,11,1
2026-07-01 13:33,9813.68,9163.9,2,3,109,4.975,neutral,11,1
2026-07-01 16:07,9831.7,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:08,9831.98,9163.9,2,5,109,4.975,neutral,11,2
2026-07-01 16:08,9831.58,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:08,9831.88,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:09,9831.82,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:09,9831.39,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:09,9831.08,9163.9,2,5,109,4.975,neutral,11,2
2026-07-01 16:10,9830.54,9163.9,2,5,109,4.975,neutral,11,2
2026-07-01 16:10,9830.66,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:10,9830.66,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:11,9831.34,9163.9,2,5,109,4.975,neutral,11,2
2026-07-01 16:11,9831.44,9163.9,2,5,109,4.975,neutral,11,2
2026-07-01 16:11,9831.48,9163.9,2,7,109,4.975,neutral,11,2
2026-07-01 16:12,9831.62,9163.9,2,6,109,4.975,neutral,11,2
2026-07-01 16:12,9831.71,9163.9,2,7,109,4.975,neutral,11,2
2026-07-01 16:12,9831.5,9163.9,2,8,109,4.975,neutral,11,2
2026-07-01 16:13,9831.69,9163.9,2,7,109,4.975,neutral,11,2
2026-07-01 16:13,9831.54,9163.9,2,5,111,4.975,neutral,11,2
2026-07-01 18:19,9832.92,9163.9,2,7,111,4.975,neutral,11,2
2026-07-01 18:19,9833.08,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:19,9833.57,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:20,9833.38,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:20,9832.88,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:20,9832.99,9163.9,2,8,111,4.975,neutral,11,2
2026-07-01 18:21,9832.58,9163.9,2,7,111,4.975,neutral,11,2
2026-07-01 18:21,9832.16,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:21,9832.45,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:22,9832.46,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:22,9832.35,9163.9,2,4,111,4.975,neutral,11,2
2026-07-01 18:22,9832.62,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:23,9832.55,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:23,9832.5,9163.9,2,7,111,4.975,neutral,11,2
2026-07-01 18:23,9831.81,9163.9,2,7,111,4.975,neutral,11,2
2026-07-01 18:24,9832.03,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:24,9832.16,9163.9,2,6,111,4.975,neutral,11,2
2026-07-01 18:24,9832.16,9163.9,2,4,113,4.975,neutral,11,2
2026-07-01 20:27,9828.35,9163.9,2,7,113,4.975,neutral,11,2
2026-07-01 20:27,9828.45,9163.9,2,5,113,4.975,neutral,11,2
2026-07-01 20:27,9828.45,9163.9,2,6,113,4.975,neutral,11,2
2026-07-01 20:28,9828.83,9163.9,2,5,113,4.975,neutral,11,2
2026-07-01 20:28,9828.87,9163.9,2,6,113,4.975,neutral,11,2
2026-07-01 20:28,9828.98,9163.9,2,6,113,4.975,neutral,11,2
2026-07-01 20:29,9828.56,9163.9,2,6,113,4.975,neutral,11,2
2026-07-01 20:29,9828.87,9163.9,2,6,113,4.975,neutral,11,2
2026-07-01 20:29,9828.86,9163.9,2,7,113,4.975,neutral,11,2
2026-07-01 20:30,9828.83,9163.9,2,5,113,4.975,neutral,11,2
2026-07-01 20:30,9828.82,9163.9,2,6,113,4.975,neutral,11,2
2026-07-01 20:30,9828.79,9163.9,2,10,113,4.975,neutral,11,2
2026-07-01 20:31,9828.88,9163.9,2,8,113,4.975,neutral,11,2
2026-07-01 20:31,9828.72,9163.9,2,6,115,4.975,neutral,11,2
2026-07-01 22:01,9837.53,9163.9,2,7,115,4.975,neutral,11,2
2026-07-01 22:02,9837.66,9163.9,2,5,115,4.975,neutral,11,2
2026-07-01 22:02,9837.29,9163.9,2,7,115,4.975,neutral,11,2
2026-07-01 22:03,9837.35,9163.9,2,6,115,4.975,neutral,11,2
2026-07-01 22:03,9837.27,9163.9,2,6,115,4.975,neutral,11,2
2026-07-01 22:04,9837.16,9163.9,2,6,115,4.975,neutral,11,2
2026-07-01 22:05,9836.92,9163.9,2,7,115,4.975,neutral,11,2
2026-07-01 22:05,9836.74,9163.9,2,6,115,4.975,neutral,11,2
2026-07-01 22:06,9837.03,9163.9,2,7,115,4.975,neutral,11,2
2026-07-01 22:06,9836.96,9163.9,2,7,115,4.975,neutral,11,2
2026-07-01 22:06,9836.76,9163.9,2,5,117,4.975,neutral,11,2
2026-07-01 23:23,9831.1,9163.9,2,7,117,4.975,neutral,11,2
2026-07-01 23:24,9831.41,9163.9,2,7,117,4.975,neutral,11,2
2026-07-01 23:24,9831.19,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:24,9831.24,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:25,9831.16,9163.9,2,8,117,4.975,neutral,11,2
2026-07-01 23:25,9831.58,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:25,9831.65,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:25,9831.51,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:26,9831.54,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:26,9831.54,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:26,9831.57,9163.9,2,7,117,4.975,neutral,11,2
2026-07-01 23:27,9831.26,9163.9,2,5,117,4.975,neutral,11,2
2026-07-01 23:27,9831.17,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:27,9830.95,9163.9,2,6,117,4.975,neutral,11,2
2026-07-01 23:28,9830.98,9163.9,2,7,117,4.975,neutral,11,2
2026-07-01 23:28,9830.95,9163.9,2,5,117,4.975,neutral,11,2
2026-07-01 23:28,9830.95,9163.9,2,7,117,4.975,neutral,11,2
2026-07-01 23:28,9831.1,9163.9,2,5,119,4.975,neutral,11,2
2026-07-02 01:34,9833.52,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:34,9833.46,9163.9,2,5,119,4.975,neutral,19,2
2026-07-02 01:35,9833.21,9163.9,2,8,119,4.975,neutral,19,2
2026-07-02 01:35,9833.43,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:35,9833.54,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:36,9833.65,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:36,9833.86,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:36,9833.96,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:37,9834.59,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:37,9834.32,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:37,9834.18,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:38,9834.21,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:38,9833.67,9163.9,2,8,119,4.975,neutral,19,2
2026-07-02 01:38,9834.08,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:39,9834.04,9163.9,2,6,119,4.975,neutral,19,2
2026-07-02 01:39,9834.02,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:39,9834.89,9163.9,2,7,119,4.975,neutral,19,2
2026-07-02 01:39,9834.84,9163.9,2,5,121,4.975,neutral,19,2
2026-07-02 05:46,9835.05,9163.9,2,7,121,4.975,neutral,19,2
2026-07-02 05:46,9835.03,9163.9,2,6,121,4.975,neutral,19,2
2026-07-02 05:47,9835.07,9163.9,2,7,121,4.975,neutral,19,2
2026-07-02 05:47,9834.99,9163.9,2,9,121,4.975,neutral,19,2
2026-07-02 05:47,9834.83,9163.9,2,8,121,4.975,neutral,19,2
2026-07-02 05:47,9834.77,9163.9,2,7,121,4.975,neutral,19,2
2026-07-02 05:48,9834.75,9163.9,2,8,121,4.975,neutral,19,2
2026-07-02 05:48,9834.84,9163.9,2,7,121,4.975,neutral,19,2
2026-07-02 05:48,9834.83,9163.9,2,6,121,4.975,neutral,19,2
2026-07-02 05:49,9834.76,9163.9,2,7,121,4.975,neutral,19,2
2026-07-02 05:49,9834.58,9163.9,2,7,121,4.975,neutral,19,2
2026-07-02 05:49,9834.44,9163.9,2,8,121,4.975,neutral,19,2
2026-07-02 05:50,9834.73,9163.9,2,6,121,4.975,neutral,19,2
2026-07-02 05:50,9835.14,9163.9,2,6,121,4.975,neutral,19,2
2026-07-02 05:50,9834.89,9163.9,2,8,121,4.975,neutral,19,2
2026-07-02 05:50,9835.03,9163.9,2,6,123,4.975,neutral,19,2
2026-07-02 08:38,9835.67,9163.9,2,6,123,4.975,neutral,19,2
2026-07-02 08:39,9835.6,9163.9,2,8,123,4.975,neutral,19,2
2026-07-02 08:39,9835.71,9163.9,2,8,123,4.975,neutral,19,2
2026-07-02 08:39,9835.74,9163.9,2,6,123,4.975,neutral,19,2
2026-07-02 08:40,9835.87,9163.9,2,7,123,4.975,neutral,19,2
2026-07-02 08:40,9835.71,9163.9,2,5,123,4.975,neutral,19,2
2026-07-02 08:40,9835.73,9163.9,2,7,123,4.975,neutral,19,2
2026-07-02 08:41,9835.72,9163.9,2,6,123,4.975,neutral,19,2
2026-07-02 08:41,9835.78,9163.9,2,6,123,4.975,neutral,19,2
2026-07-02 08:41,9835.64,9163.9,2,9,123,4.975,neutral,19,2
2026-07-02 08:42,9835.58,9163.9,2,8,123,4.975,neutral,19,2
2026-07-02 08:42,9835.58,9163.9,2,7,123,4.975,neutral,19,2
2026-07-02 08:42,9835.61,9163.9,2,7,123,4.975,neutral,19,2
2026-07-02 08:42,9835.64,9163.9,2,5,125,4.975,neutral,19,2
2026-07-02 09:41,9845.76,9163.9,2,5,12,4.975,neutral,19,2
2026-07-02 11:27,9856.23,9163.9,2,5,12,4.975,neutral,19,1
2026-07-02 13:24,9861.89,9163.9,2,5,12,4.975,neutral,19,1
2026-07-02 15:48,9863.32,9163.9,2,3,12,4.975,neutral,19,1
2026-07-02 17:27,9865.59,9163.9,2,5,12,4.975,neutral,19,0
2026-07-02 19:04,9864.24,9163.9,2,3,12,4.975,neutral,19,0
2026-07-02 20:26,9862.47,9163.9,2,2,13,4.975,neutral,19,0
2026-07-02 21:51,9862.35,9163.9,2,5,13,4.975,neutral,19,0
2026-07-02 22:55,9863.46,9163.9,2,4,14,4.975,neutral,19,0
2026-07-03 00:11,9862.69,9163.9,2,5,12,4.975,neutral,21,0
2026-07-03 04:15,9864.2,9163.9,2,3,12,4.975,neutral,21,0
2026-07-03 07:43,9869.3,9163.9,2,3,12,4.975,neutral,21,0
2026-07-03 10:26,9872.85,9163.9,2,4,12,4.975,neutral,21,0
2026-07-03 12:33,9873.71,9163.9,2,4,11,4.975,neutral,21,0
2026-07-03 14:48,9874.79,9163.9,2,5,11,4.975,neutral,21,0
2026-07-03 16:21,9872.86,9163.9,2,4,11,4.975,neutral,21,0
2026-07-03 17:57,9876.5,9163.9,2,3,11,4.975,neutral,21,0
2026-07-03 19:23,9879.73,9163.9,2,3,11,4.975,neutral,21,0
2026-07-03 20:42,9885.13,9163.9,2,4,11,4.975,neutral,21,0
2026-07-03 21:52,9885.14,9163.9,2,5,11,4.975,neutral,21,0
2026-07-03 22:52,9882.57,9163.9,2,5,11,4.975,neutral,21,0
2026-07-03 23:53,9882.91,9163.9,2,5,11,5.048,neutral,21,0
2026-07-04 02:42,9879.45,9163.9,2,7,5,5.048,neutral,22,0
2026-07-04 06:09,9886.95,9163.9,2,5,4,5.048,neutral,22,0
2026-07-04 08:58,9883.82,9163.9,2,5,6,5.048,neutral,22,0
2026-07-04 11:00,9880.66,9163.9,2,4,8,5.048,neutral,22,0
2026-07-04 12:12,9882.28,9163.9,2,6,10,5.048,neutral,22,0
2026-07-04 14:05,9883.22,9163.9,2,4,11,5.048,neutral,22,0
2026-07-04 15:14,9889.23,9163.9,2,4,11,5.048,neutral,22,0
2026-07-04 16:23,9890.57,9163.9,2,5,11,5.048,neutral,22,0
2026-07-04 17:38,9891.15,9163.9,2,3,11,5.048,neutral,22,0
2026-07-04 18:43,9892.13,9163.9,2,3,11,5.048,neutral,22,0
2026-07-04 20:01,9890.35,9163.9,2,4,11,5.048,neutral,22,0
2026-07-04 21:01,9888.9,9163.9,2,3,11,5.048,neutral,22,0
2026-07-04 22:04,9889.1,9163.9,2,4,11,5.048,neutral,22,0
2026-07-04 23:04,9888.03,9163.9,2,3,11,5.048,neutral,22,0
2026-07-05 00:10,9885.15,9163.9,2,6,11,5.048,neutral,23,0
2026-07-05 04:27,9879.64,9163.9,2,3,11,5.048,neutral,23,0
2026-07-05 07:51,9880.38,9163.9,2,4,11,5.048,neutral,23,0
2026-07-05 10:05,9874.96,9163.9,2,4,11,5.048,neutral,23,0
2026-07-05 11:44,9878.1,9163.9,2,6,11,5.048,neutral,23,0
2026-07-05 13:01,9879.14,9163.9,2,4,11,5.048,neutral,23,0
2026-07-05 14:46,9882.2,9163.9,2,3,11,5.064,neutral,23,0
2026-07-05 15:59,9883.99,9163.9,2,3,11,5.064,neutral,23,0
2026-07-05 17:13,9883.55,9163.9,2,3,11,5.064,neutral,23,0
2026-07-05 18:23,9884.68,9163.9,2,5,11,5.064,neutral,23,0
2026-07-05 19:57,9884.57,9163.9,2,4,11,5.064,neutral,23,0
2026-07-05 21:03,9882.98,9163.9,2,4,11,5.064,neutral,23,0
2026-07-05 22:07,9888.73,9163.9,2,4,11,5.064,neutral,23,0
2026-07-05 23:17,9892.13,9163.9,2,4,11,5.064,neutral,23,0
2026-07-06 00:24,9886.13,9163.9,2,5,11,5.064,neutral,24,0
2026-07-06 04:58,9883.28,9163.9,2,3,11,5.064,neutral,24,0
2026-07-06 09:07,9878.48,9163.9,2,4,11,5.064,neutral,24,0
2026-07-06 13:02,9868.11,9163.9,2,5,11,5.064,neutral,24,0
2026-07-06 16:26,9889.12,9163.9,2,3,11,5.064,neutral,24,0
2026-07-06 18:34,9889.19,9163.9,2,5,11,5.064,neutral,24,0
2026-07-06 20:31,9891.84,9163.9,2,8,11,5.064,neutral,24,0
2026-07-06 22:02,9899.09,9163.9,2,6,11,5.064,neutral,24,0
2026-07-06 23:12,9895.17,9163.9,2,8,11,5.064,neutral,24,0
2026-07-07 00:28,9896.39,9163.9,2,5,11,5.064,neutral,27,0
2026-07-07 04:40,9880.79,9163.9,2,3,11,5.064,neutral,27,0
2026-07-07 08:10,9883.21,9163.9,2,4,12,5.064,neutral,27,0
2026-07-07 11:27,9883.42,9163.9,2,2,13,5.064,neutral,27,0
2026-07-07 13:41,9880.96,9163.9,2,3,14,5.064,neutral,27,0
2026-07-07 16:19,9890.93,9163.9,2,5,11,5.064,neutral,27,0
2026-07-07 18:28,9893.46,9163.9,2,4,12,5.064,neutral,27,0
2026-07-07 20:31,9886.79,9163.9,2,5,12,5.064,neutral,27,0
2026-07-07 22:00,9880.29,9163.9,2,4,12,5.064,neutral,27,0
2026-07-07 23:05,9883.6,9163.9,2,5,12,5.064,neutral,27,0
2026-07-08 00:08,9881.93,9163.9,2,6,12,5.064,neutral,20,0
2026-07-08 03:43,9872.03,9163.9,2,2,14,5.064,neutral,20,0
2026-07-08 06:23,9867.26,9163.9,2,5,16,5.064,neutral,20,0
2026-07-08 09:14,9860.11,9163.9,2,4,16,5.064,neutral,20,1
2026-07-08 11:24,9860.66,9163.9,2,5,16,5.064,neutral,20,1
2026-07-08 13:08,9860.21,9163.9,2,3,16,5.064,neutral,20,2
2026-07-08 15:37,9855.17,9163.9,2,3,16,5.064,neutral,20,2
2026-07-08 17:07,9860.71,9163.9,2,3,16,5.064,neutral,20,3
2026-07-08 18:31,9859.44,9163.9,2,3,16,5.064,neutral,20,3
